Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2023-09-16,Winnipeg North End,Winnipeg,covN2,solid,11.5288209721052,10.1795425405119,46
2023-09-17,Winnipeg North End,Winnipeg,covN2,solid,25.8895416859288,13.4103303277075,46
2023-09-18,Winnipeg North End,Winnipeg,covN2,solid,10.8256086866548,13.5180727110178,46
2023-09-20,Winnipeg North End,Winnipeg,covN2,solid,9.69282165503618,13.9206190224305,46
2023-09-21,Winnipeg North End,Winnipeg,covN2,solid,6.66875668510123,12.9211099369652,46
2023-09-23,Winnipeg North End,Winnipeg,covN2,solid,45.5535952226887,19.7260647870819,46
2023-09-24,Winnipeg North End,Winnipeg,covN2,solid,21.2560199011785,18.7993604301319,46
2023-09-25,Winnipeg North End,Winnipeg,covN2,solid,10.4742321981089,18.7290851324227,46
2023-09-27,Winnipeg North End,Winnipeg,covN2,solid,13.5225077617559,19.4950223537666,46
2023-09-28,Winnipeg North End,Winnipeg,covN2,solid,11.6696248101564,20.4951959787777,46
2023-09-30,Winnipeg North End,Winnipeg,covN2,solid,23.9938831145063,16.1832535571412,46
2023-10-01,Winnipeg North End,Winnipeg,covN2,solid,31.8319646210212,18.2984425011097,46
2023-10-02,Winnipeg North End,Winnipeg,covN2,solid,37.7577882964975,23.7551537207875,46
2023-10-04,Winnipeg North End,Winnipeg,covN2,solid,5.54098459916695,22.1588490882697,46
2023-10-05,Winnipeg North End,Winnipeg,covN2,solid,8.95394893556302,21.615713913351,46
2023-10-07,Winnipeg North End,Winnipeg,covN2,solid,13.9387796142209,19.6046932132939,46
2023-10-08,Winnipeg North End,Winnipeg,covN2,solid,13.252144511413,15.8887291913723,46
2023-10-09,Winnipeg North End,Winnipeg,covN2,solid,25.1175909321976,13.3606897185123,46
2023-10-11,Winnipeg North End,Winnipeg,covN2,solid,21.8400026386979,16.6204933264185,46
2023-10-12,Winnipeg North End,Winnipeg,covN2,solid,42.0537304626779,23.2404496318415,46
2023-10-14,Winnipeg North End,Winnipeg,covN2,solid,35.6285673796779,27.5784071849329,46
2023-10-15,Winnipeg North End,Winnipeg,covN2,solid,24.0337868479893,29.7347356522481,46
2023-10-16,Winnipeg North End,Winnipeg,covN2,solid,18.0951894844242,28.3302553626934,46
2023-10-18,Winnipeg North End,Winnipeg,covN2,solid,28.9740764149802,29.7570701179499,46
2023-10-19,Winnipeg North End,Winnipeg,covN2,solid,29.5961832260085,27.265560670616,46
2023-10-21,Winnipeg North End,Winnipeg,covN2,solid,42.6983605307521,28.6795193008309,46
2023-10-22,Winnipeg North End,Winnipeg,covN2,solid,38.4357461980577,31.5599111708445,46
2023-10-23,Winnipeg North End,Winnipeg,covN2,solid,21.9135235934894,32.3235779926576,46
2023-10-25,Winnipeg North End,Winnipeg,covN2,solid,33.2651320702185,33.1817891237052,46
2023-10-26,Winnipeg North End,Winnipeg,covN2,solid,19.9210518920601,31.2467628569156,46
2023-10-28,Winnipeg North End,Winnipeg,covN2,solid,29.8978117120664,28.6866530931784,46
2023-10-29,Winnipeg North End,Winnipeg,covN2,solid,68.9677950883421,34.7930628712353,46
2023-10-30,Winnipeg North End,Winnipeg,covN2,solid,46.6259350915095,39.7355451708393,46
2023-11-01,Winnipeg North End,Winnipeg,covN2,solid,76.8463626539884,48.4517912875933,46
2023-11-02,Winnipeg North End,Winnipeg,covN2,solid,69.5893517403366,58.3854512572486,46
2023-11-04,Winnipeg North End,Winnipeg,covN2,solid,140.304765250337,80.4668419649028,46
2023-11-05,Winnipeg North End,Winnipeg,covN2,solid,56.7124392242576,78.0157707920859,46
2023-11-06,Winnipeg North End,Winnipeg,covN2,solid,32.5003654890034,75.1906568715847,46
2023-11-08,Winnipeg North End,Winnipeg,covN2,solid,41.8070682481282,68.1827979904127,46
2023-11-09,Winnipeg North End,Winnipeg,covN2,solid,15.9365913879839,57.4522459199421,46
2023-11-11,Winnipeg North End,Winnipeg,covN2,solid,35.2206092231384,36.4354147145023,46
2023-11-12,Winnipeg North End,Winnipeg,covN2,solid,50.4370338554726,35.1803336407453,46
2023-11-13,Winnipeg North End,Winnipeg,covN2,solid,22.2366147792226,33.1275834987891,46
2023-11-15,Winnipeg North End,Winnipeg,covN2,solid,30.3248249839659,30.8311348459567,46
2023-11-16,Winnipeg North End,Winnipeg,covN2,solid,60.4467107774171,39.7331587238433,46
2023-11-18,Winnipeg North End,Winnipeg,covN2,solid,79.8965196648483,48.6683408121853,46
2023-11-19,Winnipeg North End,Winnipeg,covN2,solid,122.216945987961,63.0243232386831,46
2023-11-20,Winnipeg North End,Winnipeg,covN2,solid,60.7310607126147,70.7232124253615,46
2023-11-22,Winnipeg North End,Winnipeg,covN2,solid,21.5126372504747,68.9607748786633,46
2023-11-23,Winnipeg North End,Winnipeg,covN2,solid,43.1772298214052,65.5068786874609,46
2023-11-25,Winnipeg North End,Winnipeg,covN2,solid,97.8310476950681,69.0937842935049,46
2023-11-26,Winnipeg North End,Winnipeg,covN2,solid,30.1643040089119,50.6832558976949,46
2023-11-27,Winnipeg North End,Winnipeg,covN2,solid,54.3338146990298,49.4038066949779,46
2023-11-29,Winnipeg North End,Winnipeg,covN2,solid,44.0726206061995,53.9158033661229,46
2023-11-30,Winnipeg North End,Winnipeg,covN2,solid,27.5669282546257,50.793743052767,46
2023-12-02,Winnipeg North End,Winnipeg,covN2,solid,133.094319090417,57.8463973318368,46
2023-12-03,Winnipeg North End,Winnipeg,covN2,solid,117.600534199031,75.3336433698605,46
2023-12-04,Winnipeg North End,Winnipeg,covN2,solid,40.8895901251064,72.6447984550758,46
2023-12-06,Winnipeg North End,Winnipeg,covN2,solid,83.997549637056,80.6297842612471,46
2023-12-07,Winnipeg North End,Winnipeg,covN2,solid,29.9148129752679,81.0993612053756,46
2023-12-09,Winnipeg North End,Winnipeg,covN2,solid,56.9909660179716,65.8786905908865,46
2023-12-10,Winnipeg North End,Winnipeg,covN2,solid,37.8303302232663,49.9246497957336,46
2023-12-11,Winnipeg North End,Winnipeg,covN2,solid,33.6865673539497,48.4840452415023,46
2023-12-13,Winnipeg North End,Winnipeg,covN2,solid,228.712685309244,77.4270723759398,46
2023-12-14,Winnipeg North End,Winnipeg,covN2,solid,39.1244254793812,79.2689948767625,46
2023-12-16,Winnipeg North End,Winnipeg,covN2,solid,54.5713085276492,78.785063378698,46
2023-12-17,Winnipeg North End,Winnipeg,covN2,solid,24.4829905100264,76.11559543605,46
2023-12-18,Winnipeg North End,Winnipeg,covN2,solid,32.3111955915044,75.8405210835609,46
2023-12-20,Winnipeg North End,Winnipeg,covN2,solid,39.0261803725692,37.9032200962261,46
2023-12-21,Winnipeg North End,Winnipeg,covN2,solid,29.2088122658457,35.9200974535189,46
2023-12-23,Winnipeg North End,Winnipeg,covN2,solid,42.1197107021284,33.4297778884148,46
2023-12-24,Winnipeg North End,Winnipeg,covN2,solid,99.0344780115567,48.3400753887209,46
2023-12-25,Winnipeg North End,Winnipeg,covN2,solid,20.4930226848551,45.976440807391,46
2023-12-27,Winnipeg North End,Winnipeg,covN2,solid,155.421764135323,69.2555575599418,46
2023-12-28,Winnipeg North End,Winnipeg,covN2,solid,12.6242604965468,65.938647206082,46
2023-12-30,Winnipeg North End,Winnipeg,covN2,solid,7.57452880214721,59.0296108260858,46
2023-12-31,Winnipeg North End,Winnipeg,covN2,solid,9.94914366386639,41.2125439565477,46
2024-01-01,Winnipeg North End,Winnipeg,covN2,solid,16.2081445019145,40.3555683199596,46
2024-01-03,Winnipeg North End,Winnipeg,covN2,solid,20.1108624748007,13.2933879878551,46
2024-01-04,Winnipeg North End,Winnipeg,covN2,solid,10.9205385161708,12.9526435917799,46
2024-01-06,Winnipeg North End,Winnipeg,covN2,solid,21.4001313938417,15.7177641101188,46
2024-01-07,Winnipeg North End,Winnipeg,covN2,solid,20.7838970834162,17.8847147940288,46
2024-01-08,Winnipeg North End,Winnipeg,covN2,solid,43.3590726173338,23.3149004171126,46
2024-01-10,Winnipeg North End,Winnipeg,covN2,solid,15.6929841471216,22.4313247515768,46
2024-01-11,Winnipeg North End,Winnipeg,covN2,solid,68.1348477040455,33.8741865891517,46
2024-01-13,Winnipeg North End,Winnipeg,covN2,solid,22.6968239729293,34.1335251049693,46
2024-01-14,Winnipeg North End,Winnipeg,covN2,solid,9.92869100368983,31.962483889024,46
2024-01-15,Winnipeg North End,Winnipeg,covN2,solid,9.63395780889355,25.2174609273359,46
2024-01-17,Winnipeg North End,Winnipeg,covN2,solid,10.5525646274653,24.1893770234047,46
2024-01-18,Winnipeg North End,Winnipeg,covN2,solid,8.01543378568157,12.1654942397319,46
2024-01-20,Winnipeg North End,Winnipeg,covN2,solid,14.095472374733,10.4452239200927,46
2024-01-21,Winnipeg North End,Winnipeg,covN2,solid,9.35853896075941,10.3311935115066,46
2024-01-22,Winnipeg North End,Winnipeg,covN2,solid,10.8999317701251,10.5843883037529,46
2024-01-24,Winnipeg North End,Winnipeg,covN2,solid,9.55824030685591,10.385523439631,46
2024-01-25,Winnipeg North End,Winnipeg,covN2,solid,17.3679589731575,12.2560284771262,46
2024-01-27,Winnipeg North End,Winnipeg,covN2,solid,7.1861183662008,10.8741576754198,46
2024-01-28,Winnipeg North End,Winnipeg,covN2,solid,2.75925352236834,9.55430058774154,46
2024-01-29,Winnipeg North End,Winnipeg,covN2,solid,10.1561730599493,9.40554884570637,46
2024-01-31,Winnipeg North End,Winnipeg,covN2,solid,11.9780006618744,9.88950091671007,46
2024-02-01,Winnipeg North End,Winnipeg,covN2,solid,12.7930736933288,8.97452386074433,46
2024-02-03,Winnipeg North End,Winnipeg,covN2,solid,25.9519830512225,12.7276967977487,46
2024-02-04,Winnipeg North End,Winnipeg,covN2,solid,19.4441811789214,16.0646823290593,46
2024-02-05,Winnipeg North End,Winnipeg,covN2,solid,25.8423323391129,19.201914184892,46
2024-02-07,Winnipeg North End,Winnipeg,covN2,solid,10.2121144885879,18.8487369502347,46
2024-02-08,Winnipeg North End,Winnipeg,covN2,solid,14.117266518509,19.1135755152707,46
2024-02-10,Winnipeg North End,Winnipeg,covN2,solid,25.9543344091478,19.1140457868558,46
2024-02-11,Winnipeg North End,Winnipeg,covN2,solid,84.9372601643549,32.2126615839425,46
2024-02-12,Winnipeg North End,Winnipeg,covN2,solid,12.9492901194065,29.6340531400012,46
2024-02-14,Winnipeg North End,Winnipeg,covN2,solid,20.7844525791003,31.7485207581037,46
2024-02-15,Winnipeg North End,Winnipeg,covN2,solid,15.8953741953752,32.1041422934769,46
2024-02-17,Winnipeg North End,Winnipeg,covN2,solid,32.540473193612,33.4213700503698,46
2024-02-18,Winnipeg North End,Winnipeg,covN2,solid,71.2070738133198,30.6753327801628,46
2024-02-19,Winnipeg North End,Winnipeg,covN2,solid,400.683514334698,108.222177623221,46
2024-02-21,Winnipeg North End,Winnipeg,covN2,solid,17.849528333624,107.635192774126,46
2024-02-22,Winnipeg North End,Winnipeg,covN2,solid,21.8147531660489,108.81906856826,46
2022-11-23,Souris,Souris,covN2,solid,21.5252678885408,21.5252678885408,11
2022-11-28,Souris,Souris,covN2,solid,4.31031358597668,12.9177907372587,11
2022-11-30,Souris,Souris,covN2,solid,78.3054489248997,41.3078812554382,11
2022-12-05,Souris,Souris,covN2,solid,1.74891508141253,40.0271820031561,11
2022-12-07,Souris,Souris,covN2,solid,28.3278592333088,15.0383871573607,11
2022-12-12,Souris,Souris,covN2,solid,1.17149547910598,14.7496773562074,11
2022-12-15,Souris,Souris,covN2,solid,14.9271587818625,8.04932713048427,11
2022-12-19,Souris,Souris,covN2,solid,117.926857663603,66.4270082227325,11
2022-12-23,Souris,Souris,covN2,solid,32.6593888518005,75.2931232577015,11
2022-12-30,Souris,Souris,covN2,solid,30.7824530046006,30.7824530046006,11
2023-01-03,Souris,Souris,covN2,solid,10.6952732455959,20.7388631250983,11
2023-01-05,Souris,Souris,covN2,solid,34.0041788370585,25.160635029085,11
2023-01-09,Souris,Souris,covN2,solid,916.79916486404,320.499538982231,11
2023-01-11,Souris,Souris,covN2,solid,6.02853348757178,318.94395906289,11
2023-01-16,Souris,Souris,covN2,solid,1.8604454006885,3.94448944413014,11
2023-01-18,Souris,Souris,covN2,solid,0.540776790078897,1.2006110953837,11
2023-01-23,Souris,Souris,covN2,solid,47.6391993825482,24.0899880863136,11
2023-01-25,Souris,Souris,covN2,solid,8.73398058349413,28.1865899830212,11
2023-01-30,Souris,Souris,covN2,solid,304.679800095157,156.706890339326,11
2023-02-02,Souris,Souris,covN2,solid,51.9573237722282,178.318561933693,11
2023-02-06,Souris,Souris,covN2,solid,80.2824008009497,66.119862286589,11
2023-02-08,Souris,Souris,covN2,solid,74.2623267840846,68.8340171190875,11
2023-02-13,Souris,Souris,covN2,solid,8.18880994314066,41.2255683636126,11
2023-02-15,Souris,Souris,covN2,solid,9.63173412350088,8.91027203332077,11
2023-02-20,Souris,Souris,covN2,solid,10.9337773764113,10.2827557499561,11
2023-02-22,Souris,Souris,covN2,solid,28.2546071997992,19.5941922881052,11
2023-02-27,Souris,Souris,covN2,solid,14.2419285631131,21.2482678814562,11
2023-03-01,Souris,Souris,covN2,solid,58.4463306940391,36.3441296285761,11
2023-03-06,Souris,Souris,covN2,solid,150.41337344505,104.429852069544,11
2023-03-08,Souris,Souris,covN2,solid,41.290355000154,95.8518642226017,11
2023-03-13,Souris,Souris,covN2,solid,8.51732692592759,24.9038409630408,11
2023-03-15,Souris,Souris,covN2,solid,16.6237912032211,12.5705590645743,11
2023-03-20,Souris,Souris,covN2,solid,6.5843633661058,11.6040772846635,11
2023-03-22,Souris,Souris,covN2,solid,3.24580374253944,4.91508355432262,11
2023-03-27,Souris,Souris,covN2,solid,0.8993244117015,2.07256407712047,11
2023-03-29,Souris,Souris,covN2,solid,1.5457360311807,1.2225302214411,11
2023-04-03,Souris,Souris,covN2,solid,1.01888447501856,1.28231025309963,11
2023-04-05,Souris,Souris,covN2,solid,4.93664655930944,2.977765517164,11
2023-04-10,Souris,Souris,covN2,solid,2.5241329762802,3.73038976779482,11
2023-04-13,Souris,Souris,covN2,solid,2.68820371543303,2.60616834585661,11
2023-04-18,Souris,Souris,covN2,solid,28.888708840934,15.7884562781835,11
2023-04-19,Souris,Souris,covN2,solid,8.83076752987382,13.4692266954136,11
2023-04-24,Souris,Souris,covN2,solid,18.3466514408883,18.6887092705653,11
2023-04-26,Souris,Souris,covN2,solid,20.22073868599,19.2836950634391,11
2023-05-01,Souris,Souris,covN2,solid,2.61085440707902,11.4157965465345,11
2023-05-03,Souris,Souris,covN2,solid,21.883626195592,12.2472403013355,11
2023-05-08,Souris,Souris,covN2,solid,33.0217140089135,27.4526701022527,11
2023-05-10,Souris,Souris,covN2,solid,17.6809611461296,25.3513375775215,11
2023-05-15,Souris,Souris,covN2,solid,89.1470450628007,53.4140031044651,11
2023-05-17,Souris,Souris,covN2,solid,67.6970290090737,78.4220370359372,11
2023-05-22,Souris,Souris,covN2,solid,23.0511943141976,45.3741116616357,11
2023-05-24,Souris,Souris,covN2,solid,5.35695920866057,14.2040767614291,11
2023-05-29,Souris,Souris,covN2,solid,21.2376906057914,13.297324907226,11
2023-05-31,Souris,Souris,covN2,solid,10.4029082647194,15.8202994352554,11
2023-06-05,Souris,Souris,covN2,solid,4.89945280293225,7.65118053382585,11
2023-06-07,Souris,Souris,covN2,solid,5.06858406475478,4.98401843384351,11
2023-06-12,Souris,Souris,covN2,solid,3.0624087671701,4.06549641596244,11
2023-06-14,Souris,Souris,covN2,solid,0.481580399339602,1.77199458325485,11
2023-06-19,Souris,Souris,covN2,solid,0.0054886866065897,0.243534542973096,11
2023-06-21,Souris,Souris,covN2,solid,0.0054886866065897,0.0054886866065897,11
2023-06-26,Souris,Souris,covN2,solid,2.1462984493092,1.07589356795789,11
2023-06-28,Souris,Souris,covN2,solid,22.7577316057227,12.4520150275159,11
2023-07-03,Souris,Souris,covN2,solid,34.9990813797699,28.8784064927463,11
2023-07-05,Souris,Souris,covN2,solid,5.7591012452853,20.3790913125276,11
2023-07-10,Souris,Souris,covN2,solid,9.45725300697105,7.60817712612818,11
2023-07-12,Souris,Souris,covN2,solid,13.9381439000265,11.6976984534988,11
2023-07-17,Souris,Souris,covN2,solid,5.09644081009552,9.51729235506101,11
2023-07-19,Souris,Souris,covN2,solid,0.873262912617788,2.98485186135665,11
2023-07-24,Souris,Souris,covN2,solid,4.82879773837099,2.85103032549439,11
2023-07-26,Souris,Souris,covN2,solid,4.17843173087151,4.50361473462125,11
2023-07-31,Souris,Souris,covN2,solid,1.99913869935128,3.08878521511139,11
2023-08-02,Souris,Souris,covN2,solid,3.16083429419913,2.57998649677521,11
2023-08-07,Souris,Souris,covN2,solid,2.94926722599705,3.05505076009809,11
2023-08-09,Souris,Souris,covN2,solid,1.44856833388619,2.19891777994162,11
2023-08-14,Souris,Souris,covN2,solid,0.0054886866065897,0.72702851024639,11
2023-08-16,Souris,Souris,covN2,solid,0.0054886866065897,0.0054886866065897,11
2023-08-21,Souris,Souris,covN2,solid,1.01012415132194,0.507806418964264,11
2023-08-23,Souris,Souris,covN2,solid,1.27826591987744,1.14419503559969,11
2023-08-28,Souris,Souris,covN2,solid,0.384263897703224,0.831264908790332,11
2023-08-30,Souris,Souris,covN2,solid,1.71750040155331,1.05088214962827,11
2023-09-04,Souris,Souris,covN2,solid,2.28030765882166,1.99890403018749,11
2023-09-06,Souris,Souris,covN2,solid,1.70151932574719,1.99091349228443,11
2023-09-11,Souris,Souris,covN2,solid,2.90119543759211,2.30135738166965,11
2023-09-13,Souris,Souris,covN2,solid,4.99801654138206,3.94960598948708,11
2023-09-18,Souris,Souris,covN2,solid,0.605250366350332,2.8016334538662,11
2023-09-20,Souris,Souris,covN2,solid,1.58838034445137,1.09681535540085,11
2023-09-25,Souris,Souris,covN2,solid,5.0002655333383,3.29432293889483,11
2023-09-27,Souris,Souris,covN2,solid,1.20261796273622,3.10144174803726,11
2023-10-02,Souris,Souris,covN2,solid,4.01197324955619,2.6072956061462,11
2023-10-04,Souris,Souris,covN2,solid,57.238868897434,30.6254210734951,11
2023-10-09,Souris,Souris,covN2,solid,36.9036433702333,47.0712561338337,11
2023-10-12,Souris,Souris,covN2,solid,40.329237856996,38.6164406136146,11
2023-10-16,Souris,Souris,covN2,solid,11.766719226345,26.0479785416705,11
2023-10-18,Souris,Souris,covN2,solid,1.22156918324822,17.7725087555297,11
2023-10-23,Souris,Souris,covN2,solid,4.75739133032423,2.98948025678623,11
2023-10-25,Souris,Souris,covN2,solid,4.66471576208362,4.71105354620393,11
2023-10-30,Souris,Souris,covN2,solid,0.0054886866065897,2.33510222434511,11
2023-11-01,Souris,Souris,covN2,solid,5.6434889334758,2.8244888100412,11
2023-11-06,Souris,Souris,covN2,solid,0.157540331223766,2.90051463234978,11
2023-11-08,Souris,Souris,covN2,solid,0.48500228079985,0.321271306011808,11
2023-11-13,Souris,Souris,covN2,solid,124.534402967079,62.5097026239394,11
2023-11-15,Souris,Souris,covN2,solid,21.2447363380565,72.8895696525678,11
2023-11-20,Souris,Souris,covN2,solid,19.2751094302011,20.2599228841288,11
2023-11-23,Souris,Souris,covN2,solid,96.9177279140777,58.0964186721394,11
2023-11-27,Souris,Souris,covN2,solid,83.8466123621365,90.3821701381071,11
2023-11-29,Souris,Souris,covN2,solid,8.92584768504859,63.2300626537542,11
2023-12-04,Souris,Souris,covN2,solid,2.8599437524398,5.89289571874419,11
2023-12-06,Souris,Souris,covN2,solid,47.75271926392,25.3063315081799,11
2023-12-11,Souris,Souris,covN2,solid,38.4755791928441,43.114149228382,11
2023-12-13,Souris,Souris,covN2,solid,54.0909465030854,46.2832628479647,11
2023-12-18,Souris,Souris,covN2,solid,12.7037939664926,33.397370234789,11
2024-01-03,Souris,Souris,covN2,solid,2.75171894650678,2.75171894650678,11
2024-01-08,Souris,Souris,covN2,solid,2.41343183365067,2.58257539007873,11
2024-01-10,Souris,Souris,covN2,solid,28.4998184752159,15.4566251544333,11
2024-01-15,Souris,Souris,covN2,solid,2.6425468566498,15.5711826659328,11
2024-01-17,Souris,Souris,covN2,solid,0.233152935704668,1.43784989617723,11
2024-01-22,Souris,Souris,covN2,solid,0.983466437244223,0.608309686474445,11
2024-01-24,Souris,Souris,covN2,solid,1.36762387915729,1.17554515820075,11
2024-01-29,Souris,Souris,covN2,solid,11.8357519742917,6.60168792672447,11
2024-01-31,Souris,Souris,covN2,solid,4.85014439563493,8.34294818496329,11
2024-02-07,Souris,Souris,covN2,solid,2.27762848967579,2.27762848967579,11
2024-02-12,Souris,Souris,covN2,solid,0.258932756821411,1.2682806232486,11
2024-02-19,Souris,Souris,covN2,solid,1.48945400037064,1.48945400037064,11
2021-04-19,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-04-22,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-04-26,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-04-29,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-05-03,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-05-05,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-05-10,St. John's,St. John's,covN2,solid,1.19526668821411,0.600377687410352,10
2021-05-13,St. John's,St. John's,covN2,solid,0.0054886866065897,0.600377687410352,10
2021-05-17,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-05-21,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-05-25,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-05-28,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-01,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-03,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-07,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-10,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-14,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-17,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-22,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-24,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-06-29,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-02,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-05,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-08,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-13,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-15,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-19,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-22,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-26,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-07-29,St. John's,St. John's,covN2,solid,1.84114716289424,0.923317924750415,10
2021-08-02,St. John's,St. John's,covN2,solid,0.0054886866065897,0.923317924750415,10
2021-08-09,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-08-12,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-08-16,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-08-19,St. John's,St. John's,covN2,solid,1.25872020191381,0.6321044442602,10
2021-08-23,St. John's,St. John's,covN2,solid,1.31508815497124,1.28690417844253,10
2021-08-26,St. John's,St. John's,covN2,solid,1.43172386080882,1.37340600789003,10
2021-08-30,St. John's,St. John's,covN2,solid,0.0054886866065897,0.718606273707707,10
2021-09-02,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-09-07,St. John's,St. John's,covN2,solid,0.420859826224659,0.213174256415624,10
2021-09-09,St. John's,St. John's,covN2,solid,0.0054886866065897,0.213174256415624,10
2021-09-13,St. John's,St. John's,covN2,solid,1.23813507229015,0.554827861707133,10
2021-09-16,St. John's,St. John's,covN2,solid,1.12402880255984,1.181081937425,10
2021-09-20,St. John's,St. John's,covN2,solid,0.0054886866065897,0.564758744583215,10
2021-09-23,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-09-27,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-09-29,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-10-04,St. John's,St. John's,covN2,solid,2.28230870209015,1.14389869434837,10
2021-10-07,St. John's,St. John's,covN2,solid,6.14512451160109,4.21371660684562,10
2021-10-12,St. John's,St. John's,covN2,solid,0.0054886866065897,3.07530659910384,10
2021-10-14,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-10-18,St. John's,St. John's,covN2,solid,0.840491263562473,0.283822878925218,10
2021-10-21,St. John's,St. John's,covN2,solid,0.0054886866065897,0.422989975084531,10
2021-10-25,St. John's,St. John's,covN2,solid,0.982910055343112,0.494199370974851,10
2021-10-28,St. John's,St. John's,covN2,solid,0.0054886866065897,0.494199370974851,10
2021-11-01,St. John's,St. John's,covN2,solid,1.03820953692833,0.52184911176746,10
2021-11-04,St. John's,St. John's,covN2,solid,1.24028664705595,1.13924809199214,10
2021-11-08,St. John's,St. John's,covN2,solid,2.41009154844527,1.82518909775061,10
2021-11-10,St. John's,St. John's,covN2,solid,0.0054886866065897,1.21862229403594,10
2021-11-15,St. John's,St. John's,covN2,solid,1.70801089019047,0.856749788398527,10
2021-11-18,St. John's,St. John's,covN2,solid,0.0054886866065897,0.856749788398527,10
2021-11-22,St. John's,St. John's,covN2,solid,0.0054886866065897,0.0054886866065897,10
2021-11-25,St. John's,St. John's,covN2,solid,13.7737246255674,6.88960665608702,10
2021-11-29,St. John's,St. John's,covN2,solid,1.0801760053004,7.42695031543392,10
2021-12-02,St. John's,St. John's,covN2,solid,0.940132235782275,1.01015412054134,10
2021-12-06,St. John's,St. John's,covN2,solid,0.0054886866065897,0.472810461194432,10
2021-12-08,St. John's,St. John's,covN2,solid,0.0054886866065897,0.317036536331818,10
2021-12-13,St. John's,St. John's,covN2,solid,0.844778901584435,0.425133794095512,10
2021-12-16,St. John's,St. John's,covN2,solid,2.03805152612113,1.44141521385278,10
2021-12-20,St. John's,St. John's,covN2,solid,11.8211568984609,6.92960421229101,10
2021-12-29,St. John's,St. John's,covN2,solid,136.118318671333,136.118318671333,10
2022-01-04,St. John's,St. John's,covN2,solid,25.1348308706275,80.6265747709803,10
2022-01-06,St. John's,St. John's,covN2,solid,72.2114818288119,48.6731563497197,10
2022-01-10,St. John's,St. John's,covN2,solid,29.2203910538403,42.1889012510932,10
2022-01-13,St. John's,St. John's,covN2,solid,110.847959283735,70.0341751687877,10
2022-01-17,St. John's,St. John's,covN2,solid,17.4697199874206,64.1588396355778,10
2022-01-20,St. John's,St. John's,covN2,solid,12.3596064659042,14.9146632266624,10
2022-01-24,St. John's,St. John's,covN2,solid,115.874348924363,64.1169776951336,10
2022-01-27,St. John's,St. John's,covN2,solid,9.82751910262246,62.8509340134927,10
2022-02-01,St. John's,St. John's,covN2,solid,3.09799637446819,6.46275773854533,10
2022-02-03,St. John's,St. John's,covN2,solid,6.611898444751,4.8549474096096,10
2022-02-08,St. John's,St. John's,covN2,solid,3.85121799606709,5.23155822040905,10
2022-02-10,St. John's,St. John's,covN2,solid,5.54448902512117,4.69785351059413,10
